1	[8, 9, 10, 11, 12, 13, 14, 15, 516, 515, 518, 119, 537, 540, 543, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498, 187, 188, 189, 190, 614, 631, 615, 643, 649, 162, 165]
2	[16, 17, 18, 19, 20, 21, 22, 510, 511, 512, 513, 519, 520, 701, 849, 888, 669, 438, 935, 854, 789, 833, 884, 867, 443, 835, 686]
11	[88, 89, 90, 91, 92, 93, 94, 95, 574, 582, 583, 588, 601, 602, 328, 329, 330, 331, 332, 333, 334, 335]
15	[120, 125, 127, 220, 221, 431, 432, 433, 434, 435, 436, 437, 256, 260]
16	[128, 129, 130, 131, 132, 133, 134, 135, 49, 646, 645, 609, 617, 54, 622, 637, 160, 861, 982, 439, 996, 442, 842, 973, 28, 440, 720, 937, 724, 792]
25	[204, 205, 206, 207, 346, 325, 350, 326, 308, 306, 351, 348, 307, 349, 305, 309, 321, 322, 304, 345, 311, 320, 353, 76, 441, 444, 445, 446, 905, 784, 652, 974, 898, 859, 995, 818, 688, 824, 994, 793, 759, 719, 806, 7, 942, 704, 730, 674, 725, 832, 786, 813, 978, 953, 880, 972, 727, 873, 773, 938, 738, 852, 947, 827, 823, 709, 700, 841, 712, 877, 903, 769, 990, 771, 825, 745, 977, 718, 587, 159, 152, 480, 485, 487, 338, 341, 342, 224, 225, 226, 227, 228, 229, 230, 231, 192, 193, 194, 197, 198, 381, 579, 388, 595, 591, 577, 580]
29	[232, 233, 237, 420, 422, 427]
33	[264, 265, 266, 267, 268, 269, 270, 271, 208, 113, 317, 116, 112, 410, 411, 213, 210, 677, 715, 754, 760, 768, 843, 868, 886, 900, 901, 906, 932, 941, 944, 397, 396, 392, 391, 762, 853, 630, 632, 552, 161, 618, 61, 559, 567, 551, 566, 626, 60, 558, 629, 608, 56, 562, 611, 124, 218, 121, 219]
40	[323, 324, 327, 310, 347, 352]
42	[340, 343, 344, 364]
48	[390, 393, 394, 395, 398]
53	[957, 975, 815, 997, 685, 993, 64, 65, 66, 67, 68, 69, 70, 71, 240, 241, 242, 243, 244, 245, 246, 247]
55	[458, 714, 30, 929, 969, 816, 757, 870, 753, 799, 838, 710, 761, 878, 747, 998, 840, 663, 532, 212, 209, 318, 412, 316, 534, 117, 315, 539, 118, 114, 214, 414, 314, 535, 541, 413, 319, 408, 312, 211, 416, 409, 536, 115, 538, 533, 417, 313, 215, 542, 415]
56	[468, 469, 473, 474, 475, 476, 477, 248, 250, 252, 168, 169, 171, 172, 173, 174]
59	[502, 503, 505, 506, 507, 508, 509]
81	[592, 603, 589, 578, 593, 598, 576, 596, 599, 382, 384, 385, 387, 297, 299, 301, 302]
85	[447, 78, 79, 864, 822, 820, 826, 907]
91	[661, 735, 943, 723, 741, 655, 782, 711, 923, 928, 660, 683, 696, 913, 863, 779, 860, 857, 653, 847, 654, 27, 722, 911, 293, 294, 295, 936, 751, 915, 693, 980, 770, 673, 664, 362, 355, 359, 357, 361]
94	[785, 732, 872, 968, 821, 869, 805, 791, 795, 828, 666, 713, 702, 776]
96	[970, 783, 659, 29, 706, 794, 731, 24, 694, 728, 767, 743, 988, 651, 462, 986, 464, 772, 912, 703, 521, 522, 523, 524, 525, 526, 527, 528, 529, 530, 531, 272, 273, 274, 275, 276, 277, 278, 279]
99	[555, 556, 560, 564, 571, 607, 624, 640, 644]
101	[107, 164, 167, 106, 105, 108, 110, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457]
108	[590, 581, 586, 389, 386, 584, 199]
109	[921, 481, 807, 748, 875, 956, 999, 755, 597, 836, 600, 925, 679, 908, 774]
112	[946, 726, 954, 1, 797, 739, 766, 717, 698, 479, 804, 756, 882, 687, 742, 885, 484]
114	[866, 930, 671, 163, 166, 104, 109, 111]
117	[514, 517, 23]
119	[991, 893, 705, 4, 940, 808, 336, 691, 695, 594, 486, 682, 482, 966, 689, 692, 837, 2]
120	[585, 195, 575, 604, 383, 196]
121	[800, 927, 989, 848, 856, 949, 926, 670, 736, 746, 31, 819, 919, 887, 961, 734, 881, 697, 699, 839, 32, 33, 34, 35, 36, 37, 38, 39]
122	[217, 263, 216, 182, 181, 179, 177, 176, 178, 180, 183]
123	[156, 810, 796, 459, 716]
124	[286, 367, 285, 283, 636]
125	[892, 976, 478, 904, 690, 920, 934, 897, 916, 777, 809, 798, 955]
127	[763, 744, 752, 958, 678, 288, 289, 290, 291, 292, 96, 97, 98, 99, 100, 101, 102, 103]
130	[971, 296, 303, 300, 153, 154, 157, 184, 374, 375, 377, 378]
131	[642, 641, 58, 561, 55, 547, 48, 565, 846, 549, 648, 550, 57, 634, 63, 647, 548, 605, 628, 62, 25, 668, 681, 749, 239, 419, 423, 426, 234, 421, 424, 144, 145, 146, 147, 148, 149, 150, 151, 399, 400, 401, 402, 403, 404, 405, 406, 407, 354, 356, 358, 360, 238, 418, 236, 235, 425]
132	[803, 984, 788, 707, 657, 950, 985, 964, 656, 910, 865, 790, 933, 979, 891, 909, 764, 6, 945, 899, 658, 750, 962, 876, 883, 992, 814, 721, 733, 874, 758, 939, 3, 781, 775, 959, 917, 680, 967, 740]
135	[203, 202, 201, 200, 280, 281, 282, 284, 287, 610, 633, 639, 368, 369, 366, 365, 370, 461, 467, 363, 371, 465, 339, 960, 26, 895, 684, 737, 890, 546, 573, 667, 572, 616, 563, 569, 612, 570, 0, 544, 620, 862, 638, 627, 545, 778, 619, 606, 553, 623, 568, 625, 53, 52, 621, 50, 59, 613, 635, 72, 73, 74, 75, 77, 845, 137, 141, 81, 47, 45, 924, 140, 466, 136, 894, 40, 87, 460, 43, 463, 844, 963, 889, 44, 84, 143, 42, 85, 41, 729, 672, 952, 82, 951, 787, 138, 46, 80, 142, 851, 811, 902, 858, 918, 987, 5, 965, 662, 922, 855, 802, 871, 948, 765, 780, 834, 801, 676]
137	[51, 557, 554, 650]
138	[879, 830, 831, 337, 896, 829, 483, 665]
139	[472, 471, 249, 175]
140	[470, 254, 170, 255, 251, 253]
141	[501, 504, 499, 500]
142	[126, 261, 123, 223, 222, 262, 429, 257, 258, 675, 981, 708, 931, 850, 817, 914, 139, 83, 86]
143	[298, 380, 379, 373, 983, 158, 185, 191, 376, 812, 186, 372, 155]
144	[259, 430, 122, 428]
