0	890
0	546
0	662
0	987
0	43
0	920
0	45
1	946
1	954
1	568
2	705
2	482
2	692
2	808
2	893
2	689
2	991
2	691
2	643
2	927
3	387
3	599
4	717
4	336
4	726
4	379
5	613
5	30
5	313
6	803
6	775
6	472
6	670
6	660
7	947
7	784
7	824
7	159
7	229
7	322
7	725
7	852
7	771
7	827
8	11
8	12
8	9
8	14
8	490
8	493
8	362
8	911
8	486
8	627
9	11
9	14
9	12
9	792
9	770
9	649
9	911
9	676
9	800
10	494
10	488
10	696
10	293
10	13
10	661
10	355
11	614
11	989
11	119
11	923
11	711
11	911
11	770
11	928
12	14
12	490
12	498
12	661
12	614
12	919
12	828
12	928
13	355
13	696
13	188
13	243
13	863
14	498
14	493
14	664
14	711
14	923
14	747
14	885
15	496
15	735
15	863
15	943
15	847
15	860
15	654
15	936
15	497
15	93
16	18
16	22
16	19
16	520
16	510
16	519
16	512
16	669
16	789
16	833
16	867
16	935
16	20
16	686
16	849
17	19
17	21
17	18
17	519
17	511
17	513
17	510
17	512
17	443
17	835
17	854
17	935
17	701
17	20
17	375
18	20
18	19
18	513
18	21
18	511
18	835
18	512
18	669
18	935
18	701
18	22
18	867
18	833
19	21
19	20
19	510
19	511
19	512
19	513
19	835
19	833
19	856
19	669
19	854
19	422
20	511
20	520
20	701
20	888
20	519
20	512
20	789
20	686
20	867
20	127
20	377
21	22
21	520
21	519
21	510
21	513
21	511
21	512
21	833
21	884
21	686
21	377
21	867
21	571
22	513
22	520
22	510
22	867
22	849
22	835
22	789
22	377
22	168
22	691
22	982
22	769
23	514
23	517
24	772
24	728
24	29
24	703
24	911
24	731
24	783
24	884
24	529
24	524
25	681
25	423
25	186
26	960
26	280
26	638
26	273
26	966
27	847
27	735
27	683
27	860
27	653
27	655
27	165
27	765
27	477
27	782
28	792
28	842
28	442
28	720
28	996
28	982
28	439
28	724
28	861
28	49
28	128
28	937
28	367
28	481
28	241
29	694
29	462
29	728
29	772
29	912
29	703
29	706
29	932
29	265
30	840
30	710
30	714
30	998
30	753
30	492
30	698
30	472
30	312
31	926
31	961
31	736
31	919
31	37
31	949
31	927
31	35
31	819
31	808
32	37
32	35
32	36
32	746
32	887
32	881
32	819
32	856
32	53
32	280
33	34
33	36
33	38
33	37
33	35
33	881
33	989
33	746
33	919
33	819
34	37
34	39
34	36
34	856
34	927
34	848
34	800
34	926
34	839
35	37
35	39
35	36
35	856
35	926
35	881
35	734
36	38
36	37
36	881
36	839
36	926
36	928
37	746
37	989
37	926
37	736
38	39
38	734
38	927
38	919
38	697
38	819
38	746
38	949
39	819
39	881
39	736
39	734
39	848
39	887
39	746
40	140
40	461
40	960
40	844
40	729
40	455
40	137
40	952
40	927
40	638
41	889
41	811
41	672
41	166
41	831
41	111
41	84
41	371
41	483
41	829
41	970
41	783
41	963
42	765
42	684
42	565
42	791
42	802
42	832
43	47
43	282
43	45
43	902
43	890
43	987
44	544
44	948
44	478
44	963
44	854
44	84
45	546
45	72
45	662
45	904
45	570
45	890
46	142
46	80
46	572
46	136
46	463
46	802
46	460
46	845
46	894
46	143
46	968
46	141
46	830
47	282
47	890
47	778
47	787
47	546
47	920
47	619
48	641
48	434
48	431
48	437
48	436
48	401
48	628
48	145
48	224
48	423
48	250
48	550
48	578
49	646
49	637
49	842
49	996
49	982
49	132
49	724
49	807
49	70
50	52
50	625
50	667
50	918
50	284
50	690
50	363
51	650
51	554
51	557
51	452
52	639
52	625
52	951
52	284
52	287
52	777
52	916
52	918
53	627
53	612
