96	[659, 794, 988, 986, 522, 523, 525, 526, 530, 274, 276, 386, 331, 334, 347, 310, 602, 832, 338, 502, 579, 709, 305, 325, 880, 230, 224, 198, 326, 793, 974, 740, 367, 585, 575, 261, 223, 258, 708, 850, 914, 139, 83, 86, 103, 556, 232, 427, 20, 21, 701, 888, 935, 789, 867, 532, 319, 248, 168, 603, 909, 382, 593, 339, 924, 869, 805, 791, 795, 79, 286, 285, 636, 381, 95, 389, 91, 197, 583, 560, 712, 769, 566, 218, 552, 932, 124, 462, 901, 121, 843, 618, 524, 762, 626, 277, 731, 113, 219, 364, 267, 397, 630, 271, 754, 268, 715, 703, 728, 343, 213, 868, 270, 344, 269, 941, 410, 396, 527, 24, 265, 210, 317, 611, 529, 56, 61, 559, 567, 944, 264, 900, 608, 266, 629, 112, 677, 886, 783, 340, 772, 562, 60, 208, 768, 411, 760, 906, 912, 743, 853, 558, 706, 694, 272, 551, 651, 275, 632, 521, 29, 391]
155	[80, 327, 631, 412, 439, 956, 933, 81, 883, 463, 775, 720, 66, 957, 143, 460, 539, 415, 645, 803, 472, 788, 132, 997, 601, 313, 242, 925, 417, 114, 128, 582, 975, 68, 842, 6, 244, 254, 812, 724, 240, 170, 5, 838, 233, 19, 297, 76, 23, 822, 283, 589, 519, 592, 296, 237, 864, 564, 669, 945, 474, 22, 342, 372, 877, 475, 968, 289, 514, 872, 301, 826, 876, 154, 950, 520, 443, 157, 686, 513, 763, 833, 595, 17, 878, 16, 571, 171, 666, 94, 776, 512, 606, 377, 172, 977, 607, 644, 588, 309, 732, 207, 517, 194, 375, 835, 476, 837, 785, 422, 352, 680, 854, 578, 702, 555, 971, 801, 510, 328, 288, 420, 713, 438, 374, 378, 174, 828, 384, 87, 635, 153, 764, 184, 348, 511, 959, 820, 891, 849, 884, 821, 18, 303, 92, 173, 300]
184	[980, 722, 491, 913, 654, 250, 431, 434, 436, 437, 641, 48, 550, 628, 25, 681, 423, 145, 401, 403, 358, 360, 238, 236, 235, 425, 186, 622, 973, 247, 774, 44, 862, 478, 955, 634, 528, 116, 161, 166, 829, 41, 371, 672, 811, 889, 976]
185	[667, 834, 365, 918, 50, 625, 916, 402, 892, 598, 576, 299, 985, 584, 329, 969, 361, 779, 816, 984, 665, 318, 967, 458, 459, 484, 707, 518, 657, 656, 870, 799, 315, 747, 663, 88, 964, 814, 781, 761, 797, 316, 499, 162, 249, 414, 533, 214, 495, 910, 471, 992, 733, 874, 857, 408, 721, 203, 115, 929, 620, 489, 117, 541, 515, 699, 413, 750, 682, 212, 538, 536, 241, 815, 416, 553, 658, 312, 999, 70, 69, 600, 646, 597, 807, 251, 64, 939, 131, 792, 613, 335, 757, 617, 741, 908, 609, 492, 49]
193	[604, 464, 278, 979, 196, 123, 981, 385, 675, 222, 767, 126, 195, 700, 485, 509, 596, 90, 990, 447, 273, 324, 262, 449, 429, 206, 383, 503, 587, 817, 531, 78, 931, 199, 302, 907, 152, 257, 279, 590, 191, 259, 430, 122, 428, 501, 504, 500, 4, 336, 726, 717, 379, 185, 744, 855, 705, 568, 51, 848, 32, 819, 893, 650, 369, 362, 716, 736, 100, 919, 1, 961, 766, 12, 281, 33, 466, 14, 457, 923, 8, 770, 53, 180, 692, 294, 156, 181, 164, 263, 467, 954, 35, 926, 689, 687, 482, 119, 38, 928, 989, 106, 295, 881, 756, 627, 140, 109, 107, 922, 966, 573, 216, 290, 37, 695, 808, 36, 163, 780, 2, 734, 887, 729, 991, 74, 366, 11, 911, 498, 110, 844, 393, 105, 390, 394, 612, 479, 882, 796, 810, 676, 461, 182, 217, 664, 200, 615, 616, 455, 280, 59, 167, 183, 451, 398, 177, 960, 490, 610, 357, 649, 623, 453, 739, 871, 643, 454, 742, 201, 839, 858, 486, 927, 31, 885, 395, 711, 9, 26, 737, 746, 949, 176, 661, 85, 104, 691, 452, 39, 614, 34, 179, 291, 450, 915, 554, 800, 804, 493, 856, 137, 594, 178, 82, 40, 952, 638, 697, 946, 557, 752, 507, 898, 719, 350, 346, 773, 591, 865, 108, 487, 818, 353, 581, 376, 205, 93, 938, 727, 823, 89, 480, 873, 786, 175, 758, 790, 899, 962, 456, 448, 204, 308, 306, 351, 307, 349, 321, 322, 304, 345, 311, 320, 441, 444, 445, 446, 905, 784, 652, 859, 995, 688, 824, 994, 759, 806, 7, 942, 704, 730, 674, 725, 813, 978, 953, 972, 738, 852, 947, 827, 841, 903, 771, 825, 745, 718, 159, 341, 225, 226, 227, 228, 229, 231, 192, 193, 388, 577, 580, 298, 983, 155, 505, 506, 508, 640, 624]
195	[138, 284, 777, 639, 287]
196	[45, 75, 202, 546, 282, 787]
199	[943, 189, 735, 655, 540, 442, 245, 118, 470, 963, 897, 370, 951, 419, 150, 356, 47, 895]
200	[400, 904, 84, 98, 188, 433, 134, 535, 220, 572, 473, 405, 73, 802, 830, 920, 753, 406, 133, 127, 890, 902, 662, 130, 380, 481, 958, 42, 99, 215, 921, 354, 765, 30, 160, 387, 293, 940, 125, 392, 534, 149, 97, 332, 55, 879, 260, 851, 404, 440, 468, 136, 965, 147, 723, 144, 330, 896, 831, 314, 209, 937, 426, 399, 421, 333, 930, 435]
201	[255, 684, 698, 561, 424, 996, 465, 190, 948, 547, 252, 861, 432, 542, 660, 936, 483, 151, 246, 778, 46, 934, 633, 710, 141, 586, 565, 10, 846, 57, 148, 221, 751, 165, 748, 642, 43, 599, 187, 211, 52, 673, 102, 337, 998, 563, 497, 875, 755, 292, 120, 15, 488, 679, 67, 409, 836, 860, 840, 548, 146, 866, 637, 619, 653, 516, 690, 407, 917, 494, 234, 894, 685, 253, 142, 549, 845, 3, 809, 569, 714, 239, 970, 129, 323, 169, 668, 574, 62, 570, 72, 65, 0, 96, 648, 647, 749, 368, 670, 135, 847, 469, 71, 863, 111, 621, 982, 355, 544, 373, 54, 545, 363, 993, 28, 243, 101, 671, 158, 537, 418, 987, 798, 477, 683, 58, 693, 13, 63, 27, 256, 696, 543, 782, 496, 605, 359, 678, 77]
