16	[129, 133, 54, 622, 160, 973, 470, 255, 247, 243, 755, 774]
29	[232, 233, 237, 420, 422, 427, 16, 17, 18, 19, 20, 21, 22, 510, 511, 512, 513, 519, 520, 701, 849, 888, 669, 438, 935, 854, 789, 833, 884, 867, 443, 835, 686, 971, 296, 303, 300, 153, 154, 157, 184, 374, 375, 377, 378]
42	[970, 528, 116, 392, 161, 166, 930, 483, 831, 84, 829, 41, 371, 672, 811, 111, 889, 337, 866]
56	[474, 475, 476, 248, 168, 171, 172, 173, 174]
91	[696, 293, 355, 10, 13, 488, 494, 188]
96	[659, 794, 767, 988, 986, 464, 522, 523, 525, 526, 530, 531, 273, 274, 276, 278, 279, 590, 199, 90, 386, 331, 334, 347, 310, 324, 602, 832, 338, 502, 700, 579, 509, 990, 449, 709, 305, 485, 979, 325, 880, 230, 587, 224, 198, 152, 326, 191, 793, 206, 503, 974, 596, 385, 302, 740, 78, 907, 447, 367, 585, 195, 575, 604, 383, 196, 126, 261, 123, 223, 222, 262, 429, 257, 258, 675, 981, 708, 931, 850, 817, 914, 139, 83, 86]
99	[555, 556, 564, 571, 607, 644]
117	[514, 517, 23, 785, 732, 968, 821, 869, 805, 791, 795, 713, 776, 79, 864, 822, 820, 286, 285, 283, 636, 207, 352, 94, 381, 95, 389, 91, 372, 197, 309, 959, 583, 560, 712, 877, 769, 348, 328, 92, 588, 595, 342, 194, 977, 76]
121	[670, 699, 489, 162, 495, 723, 492, 665, 203, 620, 553, 613, 81, 965, 940, 682, 797, 698, 484, 459, 5, 458, 714, 30, 929, 969, 816, 757, 870, 753, 799, 710, 761, 747, 998, 840, 663, 212, 209, 318, 412, 316, 534, 117, 315, 539, 118, 114, 214, 414, 314, 535, 541, 413, 408, 312, 211, 416, 409, 536, 115, 538, 533, 417, 313, 215, 542, 415, 803, 984, 788, 707, 657, 964, 656, 910, 933, 6, 658, 750, 883, 992, 814, 721, 733, 874, 939, 781, 775, 917, 967, 472, 471, 249, 582, 601, 584, 88, 574, 329, 332, 333, 335, 515, 361, 631, 779, 518, 857, 660, 741, 499, 812, 373]
127	[763, 288, 289, 103]
