1	[8, 9, 10, 11, 12, 13, 14, 15, 516, 515, 518, 119, 537, 540, 543, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498, 187, 188, 189, 190, 614, 631, 615, 643, 649, 162, 165]
2	[16, 17, 18, 19, 20, 21, 22, 510, 511, 512, 513, 519, 520]
4	[32, 33, 34, 35, 36, 37, 38, 39]
9	[72, 73, 74, 75, 77, 845, 137, 141, 81, 47, 45, 924, 140, 466, 136, 894, 40, 87, 460, 43, 463, 844, 963, 889, 44, 84, 143, 42, 85, 41, 729, 672, 952, 82, 951, 787, 138, 46, 80, 142, 851, 811, 902, 858, 918, 987, 5, 965, 662, 922, 855, 802, 871, 948, 765, 780, 834, 801, 676]
11	[88, 89, 90, 91, 92, 93, 94, 95]
15	[120, 122, 123, 125, 126, 127, 220, 221, 222, 223, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 256, 257, 258, 259, 260, 261, 262]
16	[128, 129, 130, 131, 132, 133, 134, 135]
18	[144, 145, 146, 147, 148, 149, 150, 151, 399, 400, 401, 402, 403, 404, 405, 406, 407]
22	[176, 178, 180, 183]
25	[200, 201, 202, 203, 204, 205, 206, 207]
29	[232, 233, 237, 420, 422, 427]
33	[264, 265, 266, 267, 268, 269, 270, 271, 208, 113, 317, 116, 112, 410, 411, 213, 210, 677, 715, 754, 760, 768, 843, 868, 886, 900, 901, 906, 932, 941, 944, 397, 396, 392, 391]
35	[280, 281, 282, 283, 284, 285, 286, 287, 610, 633, 636, 639, 368, 369, 366, 367]
36	[288, 289, 290, 291, 292, 96, 97, 98, 99, 100, 101, 102, 103]
37	[297, 299, 301, 302]
40	[320, 321, 322, 323, 324, 325, 326, 327, 304, 305, 306, 307, 308, 309, 310, 311, 345, 346, 347, 348, 349, 350, 351, 352, 353]
42	[340, 343, 344, 364]
44	[354, 356, 358, 360]
46	[372, 373, 374, 375, 376, 377, 378, 379, 380]
48	[390, 393, 394, 395, 398]
53	[957, 975, 815, 997, 685, 993, 64, 65, 66, 67, 68, 69, 70, 71, 240, 241, 242, 243, 244, 245, 246, 247]
54	[448, 449, 450, 451, 452, 453, 454, 455, 456, 457]
55	[458, 714, 30, 929, 969, 816, 757, 870, 753, 799, 838, 710, 761, 878, 747, 998, 840, 663, 532, 212, 209, 318, 412, 316, 534, 117, 315, 539, 118, 114, 214, 414, 314, 535, 541, 413, 319, 408, 312, 211, 416, 409, 536, 115, 538, 533, 417, 313, 215, 542, 415]
56	[468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 248, 249, 250, 251, 252, 253, 254, 255, 168, 169, 170, 171, 172, 173, 174, 175]
59	[499, 500, 501, 502, 503, 504, 505, 506, 507, 508, 509]
64	[574, 582, 583, 588, 601, 602, 328, 329, 330, 331, 332, 333, 334, 335]
67	[905, 784, 652, 974, 898, 859, 995, 818, 688, 824, 994, 793, 759, 719, 806, 7, 942, 704, 730, 674, 725, 832, 786, 813, 978, 953, 880, 972, 727, 873, 773, 938, 738, 852, 947, 827, 823, 709, 700, 841, 712, 877, 903, 769, 990, 771, 825, 745, 977, 718, 587, 159, 152, 480, 485, 487, 338, 341, 342, 224, 225, 226, 227, 228, 229, 230, 231, 192, 193, 194, 197, 198, 381, 579, 388, 595, 591, 577, 580]
74	[76, 441, 444, 445, 446]
75	[296, 303, 300, 298, 153, 154, 155, 157, 158]
76	[752, 936, 751, 915, 693, 980, 770, 673, 664]
78	[675, 981, 708, 931, 850]
81	[592, 603, 589, 578, 593, 598, 576, 596, 599, 382, 384, 385, 387]
84	[667, 762, 862, 778, 0, 853, 890, 846]
85	[447, 78, 79, 864, 822, 820, 826, 907]
90	[191, 186, 184, 185]
91	[661, 678, 749, 983, 735, 943, 763, 723, 668, 741, 971, 655, 782, 711, 923, 928, 660, 683, 696, 913, 863, 25, 779, 860, 958, 857, 653, 681, 847, 812, 654, 744, 27, 722, 911]
92	[239, 423, 238, 418, 236, 419, 421, 235, 426, 425, 424, 234]
93	[817, 914, 139, 83, 86]
94	[785, 3, 985, 939, 984, 732, 917, 872, 959, 814, 790, 910, 658, 803, 968, 733, 876, 962, 933, 680, 821, 950, 869, 865, 707, 992, 656, 899, 967, 883, 909, 740, 775, 805, 788, 758, 964, 781, 791, 795, 828, 750, 666, 713, 702, 776, 979, 945, 874, 721, 657, 891, 764, 6]
95	[293, 294, 295]
96	[970, 783, 659, 29, 706, 794, 731, 24, 694, 728, 767, 743, 988, 651, 462, 986, 464, 772, 912, 703, 521, 522, 523, 524, 525, 526, 527, 528, 529, 530, 531, 272, 273, 274, 275, 276, 277, 278, 279]
99	[161, 605, 613, 647, 635, 650, 626, 48, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 544, 545, 546, 547, 548, 549, 550, 551, 552, 553, 554, 555, 556, 557, 558, 559, 560, 561, 562, 563, 564, 565, 566, 567, 568, 569, 570, 571, 572, 573, 607, 620, 624, 625, 640, 612, 608, 628, 627, 616, 618, 644, 623, 632, 638, 648, 634, 642, 641, 611, 629, 606, 630, 619, 621]
101	[107, 164, 167, 106, 105, 108, 110]
103	[960, 26, 895, 684, 737]
104	[49, 646, 645, 609, 617, 54, 622, 637, 160, 861, 982, 439, 996, 442, 842, 973, 28, 440, 720, 937, 724, 792]
105	[777, 809, 798, 955]
106	[701, 849, 888, 669, 438, 935, 854, 789, 833, 884, 867, 443, 835, 686]
107	[124, 218, 121, 219]
108	[590, 581, 586, 389, 386, 584, 199]
109	[904, 478, 739, 921, 481, 920, 882, 807, 484, 748, 804, 875, 934, 956, 717, 897, 999, 755, 892, 597, 479, 797, 756, 836, 885, 600, 690, 925, 698, 679, 908, 742, 766, 916, 687, 976, 774]
110	[182, 181, 179, 177]
112	[946, 726, 954, 1]
113	[365, 370, 461, 467, 363, 371, 465, 339]
114	[866, 930, 671, 163, 166, 104, 109, 111]
115	[896, 879, 796, 459, 716]
117	[514, 517, 23]
118	[362, 355, 359, 357, 361]
119	[337, 991, 893, 705, 4, 829, 940, 665, 808, 336, 831, 830, 810, 691, 695, 483, 594, 486, 682, 482, 966, 689, 692, 837, 2, 156]
120	[585, 195, 575, 604, 383, 196]
121	[800, 927, 989, 848, 856, 949, 926, 670, 736, 746, 31, 819, 919, 887, 961, 734, 881, 697, 699, 839]
122	[217, 263, 216]
