0	890
0	662
0	987
0	43
0	920
0	47
0	368
0	570
1	946
1	954
1	568
2	705
2	482
2	692
2	808
2	893
2	689
2	991
2	691
2	643
2	927
3	387
3	599
4	717
4	336
4	726
4	379
5	313
5	803
5	128
6	803
6	775
6	472
6	242
6	68
6	788
6	417
6	975
6	254
6	724
7	947
7	784
7	824
7	159
7	229
7	322
7	725
7	852
7	771
7	827
8	11
8	12
8	9
8	14
8	490
8	493
8	362
8	911
8	486
8	627
9	11
9	14
9	12
9	770
9	649
9	911
9	676
9	800
9	953
10	494
10	488
10	696
10	293
10	13
10	355
10	684
10	722
10	42
11	614
11	989
11	119
11	923
11	711
11	911
11	770
11	928
12	14
12	490
12	498
12	661
12	614
12	919
12	828
12	928
13	355
13	696
13	188
13	494
13	603
13	99
13	143
13	647
14	498
14	493
14	664
14	711
14	923
14	747
14	885
15	496
15	735
15	863
15	943
15	847
15	860
15	654
15	936
15	497
15	93
16	18
16	22
16	19
16	520
16	510
16	519
16	512
16	669
16	833
16	686
16	849
16	555
16	732
17	19
17	18
17	519
17	511
17	513
17	510
17	512
17	443
17	835
17	854
17	375
17	732
17	666
17	588
18	19
18	513
18	511
18	835
18	512
18	669
18	22
18	833
18	154
18	884
18	420
18	701
18	283
19	510
19	511
19	512
19	513
19	835
19	833
19	856
19	669
19	854
19	422
19	838
19	71
20	701
20	888
20	789
20	867
20	791
20	797
20	21
20	427
20	593
20	788
20	382
20	694
21	867
21	795
21	437
21	794
21	583
21	712
22	513
22	520
22	510
22	849
22	835
22	377
22	691
22	877
22	713
22	592
22	732
23	514
23	517
24	772
24	728
24	29
24	703
24	911
24	731
24	783
24	884
24	529
24	524
25	681
25	423
25	186
26	960
26	280
26	638
26	966
27	847
27	735
27	683
27	860
27	653
27	655
27	165
27	782
27	857
27	722
28	442
28	996
28	982
28	861
28	937
28	481
28	534
28	30
28	723
28	535
28	660
28	917
28	827
28	802
28	714
29	694
29	462
29	728
29	772
29	912
29	703
29	706
29	932
29	265
30	840
30	710
30	714
30	998
30	753
30	698
30	982
30	130
30	534
31	926
31	961
31	736
31	919
31	37
31	949
31	927
31	35
31	819
31	808
32	37
32	35
32	36
32	746
32	887
32	881
32	819
32	856
32	53
32	280
33	34
33	36
33	38
33	37
33	35
33	881
33	989
33	746
33	919
33	819
34	37
34	39
34	36
34	856
34	927
34	848
34	800
34	926
34	839
35	37
35	39
35	36
35	856
35	926
35	881
35	734
36	38
36	37
36	881
36	839
36	926
36	928
37	746
37	989
37	926
37	736
38	39
38	734
38	927
38	919
38	697
38	819
38	746
38	949
39	819
39	881
39	736
39	734
39	848
39	887
39	746
40	140
40	461
40	960
40	844
40	729
40	455
40	137
40	952
40	927
40	638
41	889
41	811
41	672
41	166
41	371
41	829
41	44
41	478
41	862
41	973
41	774
41	641
42	765
42	684
42	565
42	494
42	488
43	47
43	902
43	890
43	987
43	920
43	904
43	570
44	478
44	889
44	672
44	973
44	622
44	161
44	528
44	634
44	924
45	546
45	282
45	75
45	787
45	653
46	142
46	572
46	136
46	802
46	845
46	894
46	968
46	141
46	830
46	545
46	685
46	875
46	535
46	836
46	245
47	890
47	778
47	920
47	570
47	902
48	641
48	434
48	431
48	437
48	436
48	401
48	628
48	145
48	423
48	250
48	550
48	578
48	776
48	996
48	683
48	840
48	622
48	528
49	646
49	807
49	70
49	64
49	617
49	536
49	814
50	625
50	667
50	918
50	402
50	834
50	892
50	862
51	650
51	554
51	557
51	452
52	951
52	619
52	690
52	728
52	621
53	627
53	612
53	780
53	568
53	871
53	280
53	952
53	855
53	214
53	922
53	695
53	742
53	856
53	493
54	160
54	133
54	129
54	755
54	470
54	831
54	243
54	851
54	242
55	605
55	57
55	561
55	547
55	548
55	846
55	648
55	647
55	58
55	220
55	125
55	260
55	433
55	127
55	120
55	469
55	171
55	221
55	146
55	859
55	59
55	149
55	150
55	103
56	61
56	559
56	552
56	551
56	626
56	60
56	566
56	630
56	783
56	853
57	63
57	549
57	548
57	647
57	605
57	58
57	404
57	146
57	406
58	605
58	846
58	642
58	62
58	647
58	435
58	548
58	419
59	612
59	871
59	676
59	627
59	140
59	137
59	780
59	848
60	61
60	566
60	630
60	562
60	853
60	843
60	632
60	558
60	113
61	632
61	853
61	611
61	566
61	846
61	626
61	886
61	411
62	547
62	63
62	421
62	642
62	605
62	647
62	433
62	127
62	407
63	549
63	642
63	648
63	647
63	605
63	468
63	149
63	469
64	70
64	613
64	335
64	251
64	663
64	849
65	245
65	993
65	67
65	679
65	875
65	921
65	937
65	246
65	698
65	730
66	957
66	242
66	933
66	240
66	114
66	775
66	91
66	412
66	230
67	836
67	921
67	861
67	937
67	245
67	209
67	845
67	595
68	997
68	244
68	128
68	925
68	260
69	241
69	251
69	646
69	792
69	799
70	241
70	600
70	999
70	757
70	658
71	748
71	246
71	481
71	921
71	215
71	626
71	545
71	840
71	831
72	368
72	987
72	904
72	855
72	920
73	569
73	141
73	896
73	879
73	830
73	142
73	894
73	674
73	731
74	952
74	623
74	855
74	638
74	844
75	202
75	282
75	546
75	787
76	194
76	342
77	755
77	129
77	337
77	133
77	831
78	447
78	981
79	869
79	791
80	463
80	460
80	143
80	327
80	593
81	933
81	788
81	244
81	803
81	883
81	484
81	240
82	85
82	140
82	453
82	855
82	871
82	780
82	952
82	881
82	711
82	689
83	139
83	86
83	914
83	276
83	261
84	337
84	111
84	483
84	392
84	970
84	544
84	851
84	934
84	948
84	783
85	729
85	610
85	366
85	466
85	844
85	734
85	451
85	647
85	100
86	139
86	261
86	793
86	914
87	635
87	927
87	589
87	877
87	443
88	734
88	663
88	814
88	489
88	964
89	93
89	773
89	719
89	898
89	818
89	786
89	823
89	291
89	938
90	979
90	767
90	931
91	95
91	381
91	382
91	805
91	731
91	248
91	129
92	94
92	328
92	977
92	595
92	877
92	384
92	785
92	950
92	713
92	833
93	376
93	487
93	865
93	205
93	873
93	711
93	719
93	928
94	328
94	977
94	968
94	524
94	950
94	785
94	959
94	686
94	801
95	712
95	795
95	583
95	103
95	232
95	381
95	701
95	382
96	98
96	101
97	102
97	99
97	292
97	678
97	958
97	563
98	101
99	102
99	958
99	678
99	292
100	290
100	291
100	744
100	752
101	958
102	958
102	678
102	696
102	765
103	286
104	109
104	163
104	991
105	106
105	110
105	450
106	110
106	167
107	167
107	164
108	719
108	773
108	507
109	163
110	156
111	866
111	831
111	483
111	851
112	113
112	411
112	213
112	208
112	210
112	271
112	901
112	768
112	932
112	843
113	411
113	213
113	210
113	317
113	265
113	271
113	264
113	900
114	417
114	313
114	539
114	842
114	977
115	117
115	663
115	761
115	354
115	541
115	162
115	784
115	413
115	682
115	750
116	161
116	528
116	829
116	622
116	795
117	413
117	874
117	518
117	414
117	816
117	984
117	663
117	814
118	535
118	314
118	409
118	209
118	710
118	373
118	912
118	748
118	840
118	318
119	362
119	928
120	125
120	221
120	256
120	220
120	260
120	435
120	433
120	432
120	605
120	607
120	512
120	127
120	648
120	380
120	418
121	219
121	124
121	218
122	430
122	259
122	428
123	222
123	126
123	429
123	257
123	604
123	262
123	302
123	908
124	218
124	219
125	127
125	221
125	220
125	435
125	432
125	256
125	703
125	260
125	612
125	424
125	605
125	433
125	743
125	811
126	222
126	262
126	429
126	596
126	257
126	990
126	907
127	220
127	221
127	433
127	260
127	435
127	256
127	647
127	605
127	399
127	406
127	252
127	326
128	132
128	724
128	242
128	956
128	254
128	417
128	631
129	133
129	243
129	255
129	851
129	755
129	483
129	963
129	940
129	134
130	134
130	135
130	440
130	836
130	993
130	696
130	209
130	679
130	136
131	609
131	908
131	536
131	335
131	757
131	984
131	553
132	956
132	842
132	254
132	883
132	648
133	243
133	160
133	755
133	851
133	934
133	544
133	542
133	136
133	645
134	135
134	861
134	937
134	938
134	703
134	940
134	494
134	767
135	637
135	996
135	982
135	861
135	246
135	572
135	670
135	542
136	142
136	845
136	545
136	802
136	894
136	569
136	896
136	572
136	586
136	861
136	215
136	875
136	836
136	723
137	729
137	844
137	610
137	746
137	871
137	638
137	615
137	591
138	284
138	287
138	639
139	914
139	974
139	274
140	844
140	280
140	623
140	729
140	871
140	676
140	922
141	633
141	569
141	896
141	879
141	830
141	572
141	894
142	802
142	845
142	569
142	894
142	572
142	689
142	545
142	586
142	637
142	998
142	698
142	542
142	533
142	875
143	460
143	327
143	783
144	149
144	148
144	399
144	150
144	406
144	405
144	400
144	648
144	256
144	561
145	437
145	651
145	401
145	431
145	423
145	706
145	628
145	434
145	436
146	150
146	149
146	151
146	405
146	404
146	356
146	220
146	400
147	151
147	148
147	399
147	150
147	405
147	149
147	400
147	749
147	424
147	561
148	404
148	150
148	406
148	399
148	405
148	151
148	549
148	683
149	150
149	406
149	356
149	169
149	821
150	400
150	405
150	404
150	239
151	399
151	686
151	404
151	400
151	407
151	421
151	260
152	449
152	199
153	157
153	154
153	375
153	184
153	378
154	157
154	377
154	378
155	506
155	790
155	306
155	827
155	349
155	229
156	810
157	374
157	375
157	184
158	380
158	418
159	903
160	544
161	528
161	829
161	622
162	329
164	167
165	771
165	913
166	672
166	889
166	247
166	979
168	248
168	867
168	924
168	909
168	319
168	772
168	706
169	469
169	252
169	473
169	893
169	256
169	220
170	254
170	842
170	933
170	539
170	434
170	575
171	174
171	474
171	476
171	475
171	173
171	780
171	855
171	938
171	728
172	173
172	174
172	475
172	476
172	923
172	378
172	207
172	864
172	884
172	510
173	474
173	475
173	277
173	555
173	476
173	833
173	686
174	476
174	475
174	474
174	773
174	328
174	520
174	607
174	436
175	758
175	790
175	899
176	180
176	178
176	183
177	182
177	179
177	216
178	180
178	183
179	182
179	433
179	428
180	183
180	182
181	182
181	800
181	766
182	949
184	971
185	379
185	345
185	719
186	436
187	189
187	913
187	735
188	494
188	355
189	190
189	496
190	913
190	980
191	503
191	990
191	817
192	193
192	225
192	351
192	852
192	921
193	226
193	652
193	506
193	790
194	959
194	352
194	505
194	877
195	196
195	735
196	531
197	712
197	560
197	427
197	460
197	382
198	526
198	347
198	464
199	590
200	280
200	676
200	882
201	858
201	616
201	742
202	546
202	621
203	620
203	656
203	434
204	307
204	745
204	852
205	818
205	865
206	587
206	990
206	981
207	595
207	821
208	210
208	213
208	410
208	317
208	266
208	264
208	268
208	900
208	886
209	211
209	215
209	409
209	534
209	637
209	998
209	845
210	266
210	411
210	269
210	271
210	843
210	268
210	566
211	215
211	534
211	753
211	442
211	993
211	748
211	332
211	937
211	660
212	413
212	316
212	315
212	677
212	476
212	910
212	969
212	814
212	613
213	317
213	411
213	270
213	932
213	269
213	868
213	772
214	315
214	533
214	761
214	870
214	929
214	816
214	484
214	910
214	972
215	534
215	409
215	921
215	875
215	714
215	978
216	217
216	263
217	263
218	219
219	629
220	260
220	433
220	256
220	221
220	375
220	647
220	642
220	435
220	548
220	469
221	433
221	260
221	432
221	647
221	406
221	498
221	435
221	238
221	399
221	407
221	606
222	262
222	257
222	429
222	383
222	509
222	503
222	907
223	258
223	261
223	659
223	347
223	522
224	305
224	331
224	230
224	579
224	793
224	755
225	227
225	226
225	228
225	229
225	580
225	942
225	859
225	635
225	759
226	228
226	227
226	730
226	905
226	229
226	320
226	718
226	972
227	229
227	228
227	231
227	725
227	972
227	824
227	771
227	942
228	231
228	771
228	972
228	738
228	806
228	962
228	351
229	674
229	322
229	825
229	321
229	730
230	709
230	974
230	832
230	326
230	338
230	305
231	759
231	341
231	953
231	388
231	674
231	730
231	995
231	704
232	427
232	488
232	701
232	909
232	531
233	420
233	237
233	422
233	348
233	872
234	426
234	239
234	421
234	419
234	424
234	435
234	668
235	236
235	425
235	403
235	437
235	360
236	238
236	425
236	436
236	434
237	422
237	420
237	510
237	309
237	512
238	425
238	872
238	550
239	419
239	421
239	426
239	252
239	260
240	997
240	925
240	883
240	720
240	539
240	696
241	553
241	609
241	939
241	251
241	999
241	646
242	539
242	842
242	956
242	997
242	713
243	470
243	255
243	755
243	392
243	948
243	930
243	314
244	956
244	775
244	432
244	313
244	720
245	836
245	875
245	753
245	940
245	572
245	845
245	917
246	637
246	572
246	714
246	921
246	875
246	940
246	481
247	774
247	622
247	973
247	862
247	829
248	319
248	888
248	789
248	731
249	471
249	992
249	814
250	431
250	743
250	403
250	401
250	628
250	988
251	335
251	492
251	646
252	473
252	605
252	433
252	468
253	748
253	937
253	917
253	840
253	637
253	996
254	883
255	470
255	755
255	934
255	831
256	435
256	433
256	669
256	260
256	432
256	647
256	750
256	548
256	605
256	354
257	429
257	262
257	383
258	261
258	331
258	602
258	708
259	430
259	428
260	432
260	433
260	605
260	407
260	841
260	647
261	575
261	659
261	502
261	530
262	429
262	509
262	817
264	267
264	269
264	270
264	265
264	266
264	317
264	969
264	552
265	267
265	266
265	268
265	270
265	269
265	410
265	629
266	270
266	271
266	868
266	944
266	941
266	728
267	269
267	271
267	270
267	703
267	768
267	868
267	618
267	835
268	269
268	271
268	868
268	715
268	941
268	906
268	384
269	768
269	868
269	944
269	941
270	410
270	411
270	901
270	760
270	677
271	901
271	900
271	407
271	632
272	275
272	524
272	912
272	743
272	527
272	783
272	728
272	397
272	752
272	771
273	279
273	278
274	530
274	659
274	988
274	794
274	525
274	986
274	585
275	669
275	524
275	912
275	521
275	731
275	772
275	783
275	728
275	706
276	530
276	522
276	523
276	794
276	526
276	525
276	740
276	334
277	521
277	524
277	772
277	527
277	694
277	703
277	462
277	783
277	991
278	279
278	464
278	503
278	509
278	337
278	402
279	767
279	385
279	990
279	981
279	590
279	787
280	922
280	737
280	627
280	871
280	855
280	676
280	893
280	398
281	573
281	919
282	546
282	787
283	820
283	571
283	475
283	328
284	287
285	286
285	636
285	795
285	339
285	381
286	636
286	869
286	791
287	777
288	289
288	763
288	374
289	763
289	519
290	291
290	744
290	752
290	550
291	952
291	911
292	958
292	678
292	477
292	765
293	355
293	678
294	295
294	664
295	923
296	300
296	303
296	374
297	301
297	891
297	589
298	983
298	806
298	994
299	598
299	985
299	576
300	303
300	971
301	826
301	592
302	385
302	419
303	375
304	311
304	306
304	349
304	321
304	345
304	859
304	308
304	307
304	943
304	898
305	326
305	880
305	974
305	386
305	502
305	832
305	334
305	525
306	322
306	307
306	745
306	962
306	994
306	506
306	913
306	311
307	321
307	345
307	349
307	738
307	947
307	508
307	813
308	311
308	322
308	320
308	972
308	953
308	903
308	351
308	978
308	759
309	877
309	372
309	352
309	348
309	697
309	968
309	592
309	743
309	342
310	347
310	386
310	334
310	832
310	986
310	659
311	320
311	321
311	824
311	448
311	730
311	688
311	905
312	613
312	908
312	999
313	775
313	788
313	735
313	464
314	542
314	998
314	698
314	679
314	663
314	842
315	361
315	814
315	459
315	802
315	538
315	750
315	910
316	533
316	354
316	761
316	733
316	964
316	656
316	408
316	874
316	929
317	410
317	411
317	941
317	760
317	843
317	906
318	761
318	870
318	964
318	495
319	532
319	389
319	550
319	935
320	351
320	388
320	345
320	674
320	995
320	824
320	730
321	322
321	759
321	718
321	905
321	688
321	852
322	345
322	905
322	852
322	962
322	448
323	330
323	894
323	572
324	449
324	990
324	429
325	326
325	709
325	602
325	880
325	338
325	832
325	545
325	530
325	816
325	575
326	709
326	832
326	974
326	740
327	759
327	463
327	743
328	588
328	884
328	849
329	702
329	824
329	665
329	984
329	682
330	586
330	465
331	334
331	974
331	579
331	794
331	522
332	333
332	723
332	710
332	937
332	545
333	574
333	660
333	840
333	481
333	875
334	602
334	579
334	880
334	386
335	908
335	792
335	939
336	726
336	717
336	501
337	831
337	483
337	866
337	392
338	602
338	567
338	593
339	924
339	556
340	343
340	344
340	364
341	942
341	859
341	345
341	349
342	959
342	821
342	849
343	344
343	364
344	783
345	758
345	688
345	704
346	350
346	353
346	727
346	818
346	823
346	786
346	480
346	873
346	421
346	837
347	386
347	832
347	502
348	372
348	977
348	968
348	434
348	776
348	713
348	378
348	959
349	351
349	580
349	771
349	647
349	721
349	813
350	353
350	719
350	823
350	727
350	581
350	591
350	922
350	480
351	859
351	827
351	953
351	506
351	852
352	877
352	588
352	713
352	702
353	898
353	873
353	376
353	786
353	487
353	480
353	806
353	581
355	696
355	494
355	488
355	563
356	473
357	362
357	420
357	493
357	374
357	839
358	360
358	681
358	401
359	782
359	863
359	860
359	491
359	943
360	437
361	857
361	779
361	378
361	969
361	699
361	797
361	663
361	656
362	915
362	928
363	370
363	951
363	621
364	462
365	402
365	916
365	667
365	605
366	369
366	688
367	659
367	740
368	904
369	623
369	610
370	690
371	889
371	672
371	811
371	829
371	976
371	478
372	877
372	592
372	733
373	660
374	375
374	378
374	377
374	849
374	833
374	819
374	929
374	884
374	686
374	776
375	378
375	433
375	377
375	854
375	772
375	450
375	785
376	581
376	727
376	923
376	823
377	378
377	915
377	854
377	874
377	913
377	878
377	917
377	511
378	800
378	854
378	871
378	814
378	670
379	504
381	712
381	583
381	427
381	924
382	603
382	593
382	909
382	869
382	795
382	935
383	604
383	767
384	592
384	578
384	680
384	589
384	945
384	950
384	891
384	702
384	641
384	606
384	745
384	801
384	713
384	403
384	977
384	764
384	635
385	447
385	596
385	907
385	503
385	990
385	979
385	710
386	988
386	821
386	708
387	599
387	565
388	580
388	947
388	718
388	905
388	995
389	712
389	593
389	789
389	769
389	795
389	431
390	398
390	394
390	393
390	395
390	676
391	396
391	397
391	754
392	934
393	394
393	398
393	395
393	591
394	398
394	395
394	691
395	398
395	697
396	397
396	694
399	406
399	443
399	571
399	647
400	407
400	405
400	870
400	432
400	473
401	403
401	437
401	434
401	436
401	628
401	940
402	625
402	916
403	434
403	641
403	797
403	436
403	431
403	425
404	407
404	405
404	406
404	846
404	647
405	406
405	407
405	548
406	407
407	694
408	413
408	886
408	797
408	721
408	620
408	538
408	471
408	707
408	781
409	710
409	670
409	748
409	840
410	411
410	932
410	843
410	715
410	551
410	626
411	900
411	706
412	415
412	539
412	631
412	776
412	957
412	803
412	417
412	544
413	414
413	781
413	992
413	707
413	495
413	657
414	491
414	541
414	699
414	814
414	781
414	733
415	417
415	775
415	472
415	842
415	731
416	613
416	815
416	658
416	600
416	908
416	939
416	492
416	818
417	539
417	933
417	957
417	481
418	800
418	605
418	432
419	424
419	421
419	426
420	422
420	911
421	424
422	898
422	776
423	843
423	425
423	437
423	628
424	426
424	724
426	435
426	642
426	605
427	593
427	603
428	430
429	675
430	500
431	434
431	437
431	436
431	641
431	874
431	782
431	628
431	978
431	688
431	965
431	706
431	545
432	435
432	886
432	626
432	433
432	846
432	647
432	729
432	484
433	453
433	435
433	784
434	437
434	628
434	899
434	436
434	550
434	592
434	532
434	862
434	829
435	647
435	668
435	648
435	874
435	549
436	437
436	550
436	628
436	848
436	641
436	785
436	874
437	550
437	871
437	966
437	947
437	641
437	818
437	658
437	963
438	443
438	833
438	835
438	864
438	669
439	724
439	775
439	933
439	645
439	803
440	442
440	937
440	840
440	994
441	446
441	444
441	445
441	652
441	950
442	685
442	861
443	512
444	446
444	445
444	456
444	813
445	446
445	759
445	859
446	674
446	640
447	907
448	456
449	590
450	452
450	455
450	457
450	453
450	451
450	454
450	966
450	923
451	457
451	452
451	454
451	453
451	455
451	691
451	780
451	881
452	453
452	455
452	457
452	716
452	697
452	881
452	824
453	454
453	457
453	455
453	810
453	691
454	455
454	457
454	810
454	663
454	844
454	796
454	989
455	810
455	457
455	605
455	804
456	983
457	716
457	800
457	705
457	736
458	929
458	870
458	799
